2015-03-24 17:17:04,219 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/ResumoSrvAdicLinhaFixaResTest-soapui-project.xml]
2015-03-24 17:17:04,220 WARN  [WsdlProject] Project 'ResumoSrvAdicLinhaFixaResTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:04,220 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [ResumoSrvAdicLinhaFixaResTest]
2015-03-24 17:17:04,220 INFO  [SoapUITestCaseRunner] Running Project [ResumoSrvAdicLinhaFixaResTest], runType = SEQUENTIAL
2015-03-24 17:17:04,221 INFO  [SoapUITestCaseRunner] Running soapUI testcase [ResumoSrvAdicLinhaFixaResTestCase]
2015-03-24 17:17:04,221 INFO  [SoapUITestCaseRunner] running step [ResumoSrvAdicLinhaFixaResRequestTest]
2015-03-24 17:17:04,322 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/ResumoSrvAdicLinhaFixaRes/logical/ResumoSrvAdicLinhaFixaRes.ws?WSDL]
2015-03-24 17:17:04,322 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoLinhaFixa/ResumoSrvAdicLinhaFixaRes/logical/ResumoSrvAdicLinhaFixaRes.ws?WSDL
2015-03-24 17:17:04,360 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:04,360 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:04,360 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:04,360 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [ResumoSrvAdicLinhaFixaResTestCase], time taken: 139ms, status: FINISHED
2015-03-24 17:17:04,360 INFO  [SoapUITestCaseRunner] Project [ResumoSrvAdicLinhaFixaResTest] finished with status [FINISHED] in 140ms
2015-03-24 17:17:04,361 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/ServicoFixaTest-soapui-project.xml]
2015-03-24 17:17:04,361 WARN  [WsdlProject] Project 'ServicoFixaTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:04,362 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [ServicoFixaTest]
2015-03-24 17:17:04,362 INFO  [SoapUITestCaseRunner] Running Project [ServicoFixaTest], runType = SEQUENTIAL
2015-03-24 17:17:04,363 INFO  [SoapUITestCaseRunner] Running soapUI testcase [ServicoFixaTestCase]
2015-03-24 17:17:04,363 INFO  [SoapUITestCaseRunner] running step [ServicoFixaRequestTest]
2015-03-24 17:17:04,388 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoFixa/ServicoFixa/logical/ServicoFixa.ws?WSDL]
2015-03-24 17:17:04,388 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoFixa/ServicoFixa/logical/ServicoFixa.ws?WSDL
2015-03-24 17:17:04,406 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:04,407 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:04,407 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:04,407 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [ServicoFixaTestCase], time taken: 43ms, status: FINISHED
2015-03-24 17:17:04,407 INFO  [SoapUITestCaseRunner] Project [ServicoFixaTest] finished with status [FINISHED] in 45ms
2015-03-24 17:17:04,408 INFO  [WsdlProject] Loaded project from [file:/C:/Users/gmuniz/git/repository/apitest/target/test-classes/VoipTest-soapui-project.xml]
2015-03-24 17:17:04,408 WARN  [WsdlProject] Project 'VoipTest' is from a newer version (5.0.0) of soapUI than this (4.5.1-SNAPSHOT) and parts of it may be incompatible or incorrect. Saving this project with this version of soapUI may cause it to function differently.
2015-03-24 17:17:04,409 INFO  [SoapUITestCaseRunner] Running soapUI tests in project [VoipTest]
2015-03-24 17:17:04,409 INFO  [SoapUITestCaseRunner] Running Project [VoipTest], runType = SEQUENTIAL
2015-03-24 17:17:04,410 INFO  [SoapUITestCaseRunner] Running soapUI testcase [VoipTestCase]
2015-03-24 17:17:04,410 INFO  [SoapUITestCaseRunner] running step [VoipRequestTest]
2015-03-24 17:17:04,846 INFO  [SchemaUtils] Loading schema types from [http://aldsp-soa/ServicosEnablementCatalogoPlanoServico/logical/Voip/Voip.ws?WSDL]
2015-03-24 17:17:04,846 INFO  [SchemaUtils] Getting schema http://aldsp-soa/ServicosEnablementCatalogoPlanoServico/logical/Voip/Voip.ws?WSDL
2015-03-24 17:17:04,876 INFO  [SoapUITestCaseRunner] Assertion [SOAP Response] has status VALID
2015-03-24 17:17:04,876 INFO  [SoapUITestCaseRunner] Assertion [Schema Compliance] has status VALID
2015-03-24 17:17:04,876 INFO  [SoapUITestCaseRunner] Assertion [Not SOAP Fault] has status VALID
2015-03-24 17:17:04,876 INFO  [SoapUITestCaseRunner] Finished running soapUI testcase [VoipTestCase], time taken: 466ms, status: FINISHED
2015-03-24 17:17:04,876 INFO  [SoapUITestCaseRunner] Project [VoipTest] finished with status [FINISHED] in 467ms
